EVI_train,NBR_train,NDVI_change,NDVI_test,NDVI_train,NIR_train,RED_train,SWIR_test,SWIR_train,VH_VV_ratio,VH_test,VH_train,VV_test,VV_train,aspect,elevation,label,slope
0.42120892,0.5519492,0.017968869,0.7789777,0.7610088,0.21995,0.02985,0.14785,0.13185,2.5301583,-12.876203,-12.162911,-6.7722945,-4.807174,235.86816,2388.0,0,28.729445
0.5285056,0.5300116,-0.01370175,0.6918007,0.70550245,0.3301,0.057,0.20765,0.1926,1.634805,-16.29189,-14.1771145,-10.841721,-8.672052,317.25903,1968.0,0,29.81588
0.39710036,0.23838405,0.112298094,0.67197615,0.5596781,0.28585,0.0807,0.1816,0.26675,1.5448432,-16.526281,-17.21819,-12.050101,-11.14559,313.3476,2033.0,0,21.846226
0.63911,0.6387024,-0.0042504496,0.77353656,0.777787,0.35575,0.044466667,0.1712,0.1686,11.95527,-10.73393,-8.318925,-2.9759836,-0.6958375,257.28967,2292.0,0,27.249111
0.4903871,0.5829904,0.045550108,0.80576974,0.76021963,0.2885,0.0393,0.1727,0.15935,1.785778,-14.178363,-14.788052,-7.834441,-8.2810135,154.96353,2372.0,0,15.00261
0.57477516,0.62222743,0.01623477,0.7580247,0.74178994,0.3474,0.0515,0.1811,0.16745,6.515095,-10.821209,-8.429673,-3.3838687,-1.293868,236.83356,1525.0,0,26.703598
0.35407555,0.3149233,-0.048839167,0.56748176,0.6163209,0.2357,0.05595,0.23065,0.2163,1.675029,-16.376335,-16.356699,-9.796201,-9.765024,23.98711,2380.0,0,9.060192
0.4056812,0.42293605,0.0035823148,0.63156426,0.62798196,0.2525,0.0577,0.22255,0.1897,2.007647,-15.009914,-13.200587,-9.073334,-6.575154,228.56232,2011.0,0,42.90688
0.25396347,0.30071995,0.091437116,0.65201294,0.56057584,0.17615,0.0496,0.1383,0.15875,2.1461205,-12.841902,-11.922369,-8.279957,-5.555312,291.78464,2285.0,0,23.566269
0.35009128,0.3235037,0.045842342,0.604865,0.55902267,0.2648,0.0749,0.2171,0.2348,1.6232483,-15.720926,-16.089983,-9.906666,-9.912213,293.17786,1902.0,0,13.86211
0.34364212,0.40914658,-0.02868315,0.5183484,0.5470315,0.26383334,0.07725,0.1782,0.18685,1.8404007,-15.826038,-15.601798,-9.096299,-8.477392,218.6905,1564.0,0,11.716674
0.4867671,0.54927117,0.021452244,0.77756596,0.7561137,0.2657,0.0369,0.1574,0.1526,1.5794228,-16.529144,-14.334937,-10.074714,-9.07606,273.17694,2288.0,0,16.282715
0.4368983,0.5911273,0.022102894,0.787068,0.7649651,0.2403,0.032,0.124,0.1347,1.7549462,-14.029729,-14.177401,-7.027131,-8.078538,106.24595,2406.0,0,22.04991
0.34006378,0.5060695,0.037983585,0.78289145,0.74490786,0.1799,0.0263,0.1087,0.1167,1.6396723,-14.462003,-16.284153,-8.171631,-9.931346,45.02602,2360.0,0,11.647263
0.55950266,0.6256699,0.010351956,0.83116883,0.8208169,0.31095,0.0306,0.1572,0.1576,1.6535782,-16.713825,-17.087305,-10.451415,-10.333532,45.026573,2394.0,0,17.778461
0.49363783,0.5938163,-0.011174722,0.8170589,0.82823366,0.2629,0.0247,0.1518,0.1397,1.8493148,-15.031661,-15.531399,-8.344605,-8.398461,278.96378,2248.0,0,17.311352
0.37513962,0.4378917,0.003536019,0.6851748,0.6816388,0.2237,0.04235,0.14985,0.15655,1.5475132,-15.277329,-15.351676,-10.773621,-9.920222,47.889336,2368.0,0,24.639484
0.27933365,0.3186763,0.10283666,0.5417172,0.43888047,0.24677143,0.09623333,0.20153333,0.2007,1.9126937,-15.430257,-14.759523,-9.578211,-7.716616,265.60367,1423.0,0,11.92433
0.44608,0.51110476,-0.032969277,0.70528686,0.73825616,0.26365,0.0397,0.1521,0.1647,1.5407637,-16.239958,-16.531916,-10.3987055,-10.729689,28.468935,2459.0,0,23.842978
0.29291204,0.42519015,0.035613686,0.7216137,0.686,0.1686,0.0314,0.12685,0.128,1.4776937,-15.023479,-16.218111,-9.87686,-10.9752865,58.019875,2173.0,0,16.995554
0.50578034,0.48148146,-0.017332707,0.696953,0.71428573,0.336,0.056,0.2099,0.2119,1.8596305,-14.381927,-15.232623,-8.285777,-8.19121,22.851328,1749.0,0,18.457092
0.3891731,0.41194257,0.050075646,0.6562665,0.60619086,0.2802,0.0687,0.2141,0.2087,2.2367547,-14.467555,-13.529523,-8.011049,-6.048729,219.83533,2268.0,0,20.779543
0.42051682,0.38115117,0.06611888,0.653144,0.5870251,0.31435,0.0818,0.229,0.2345,2.1767113,-14.912047,-13.4700775,-7.03364,-6.1882696,249.78427,1871.0,0,18.155313
0.3732693,0.42874143,0.015929012,0.6467662,0.63083714,0.2401,0.05435,0.2004,0.18035,2.0946252,-16.01723,-13.791481,-10.109386,-6.5842233,304.35165,1843.0,0,20.452671
0.61408794,0.64517474,0.020181594,0.8345428,0.8143612,0.35185,0.036,0.1623,0.16566667,1.9943355,-13.021786,-12.907285,-6.163565,-6.4719725,146.79079,2325.0,0,26.704247
0.54060334,0.6159875,0.019239904,0.8418681,0.8226282,0.3093,0.0301,0.15805,0.1556,1.5624565,-18.150265,-18.592287,-12.208852,-11.899395,8.375057,2469.0,0,29.087925
0.49086943,0.56306744,0.011573249,0.7674182,0.75584495,0.27975,0.0389,0.14875,0.1558,1.6197703,-14.837087,-15.298456,-8.408633,-9.444831,357.27133,2428.0,0,18.794931
0.5151055,0.58878505,-0.054695517,0.7504263,0.8051218,0.289,0.0312,0.1586,0.1547,1.6319927,-15.874001,-17.151373,-8.393226,-10.509466,93.17695,2639.0,0,16.282743
0.41370198,0.4922049,0.0826799,0.69471,0.6120301,0.268,0.0645,0.1801,0.1741,1.4690568,-15.85498,-16.124186,-10.775169,-10.975875,290.5392,2144.0,0,7.8806267
0.48713422,0.4981894,0.01081223,0.73867035,0.7278581,0.29995,0.047242858,0.1747,0.1875,1.5825795,-15.224734,-16.571917,-9.524229,-10.471458,42.017303,1664.0,0,12.291902
0.54538244,0.4905194,-0.0054323673,0.714016,0.7194484,0.3616,0.059,0.2423,0.2387,1.9007984,-16.198483,-15.6524105,-8.962677,-8.234651,282.51672,2206.0,0,8.496339
0.559155,0.6178442,-0.01880803,0.8124821,0.8312901,0.3137,0.0289,0.15755,0.1591,1.8453939,-16.617323,-15.6606865,-9.020927,-8.486365,321.81473,2238.0,0,40.859077
0.40640968,0.5640563,0.00884067,0.8079274,0.79908675,0.2167,0.0242,0.1253,0.123,1.572702,-15.540744,-17.174366,-8.826785,-10.920293,65.25115,2221.0,0,24.891705
0.44337767,0.45930234,0.03956415,0.6774108,0.63784665,0.3012,0.0666,0.2058,0.20565,2.0735984,-14.784738,-13.937111,-8.346284,-6.72122,222.52368,1453.0,0,14.765839
0.41440424,0.5659574,0.041962262,0.8027278,0.76076555,0.2208,0.03,0.1237,0.1316,1.684849,-15.410066,-15.5292015,-8.594262,-9.2169695,336.01813,2408.0,0,9.059829
0.40894985,0.36552727,-0.00204599,0.5616833,0.5637293,0.3061,0.0854,0.25865,0.25265,1.7186562,-18.588036,-17.365408,-11.588581,-10.104062,306.22412,2007.0,0,31.075111
0.33684874,0.31882685,0.04908421,0.6668792,0.61779493,0.2091,0.0494,0.16723333,0.17565,1.6615839,-14.611982,-15.085207,-8.44165,-9.078811,18.45219,1363.0,0,2.9307196
0.34544408,0.4054417,0.03953519,0.71112925,0.6715941,0.2092,0.0411,0.1509,0.1606,1.5110328,-15.407251,-15.9016905,-10.066149,-10.523723,231.36743,2211.0,0,17.283104
0.62956804,0.640884,0.009689331,0.85059845,0.8409091,0.3564,0.0308,0.172,0.1685,2.0511208,-12.951427,-13.359567,-6.322387,-6.5133004,131.95891,2488.0,0,12.292809
0.43405056,0.5703282,0.014127112,0.79059994,0.7764728,0.23445,0.0295,0.1353,0.1334,1.8219485,-13.9474745,-14.405117,-8.104441,-7.9064345,8.137393,2625.0,0,12.894732
0.5364462,0.5983264,0.01805492,0.8033708,0.7853159,0.29605,0.0356,0.1511,0.15654,2.1760447,-13.4112215,-13.267721,-6.5423617,-6.0971737,158.17625,2348.0,0,14.658027
0.40851787,0.56267506,0.01980213,0.7803544,0.7605523,0.22315,0.03035,0.123,0.13045,1.7606839,-15.0298195,-15.909304,-8.597268,-9.035866,66.39138,2260.0,0,15.798413
0.47345078,0.57296467,0.03686709,0.8289567,0.79208964,0.256,0.0297,0.1372,0.1445,1.7733262,-13.956881,-15.495975,-6.962983,-8.738367,49.928143,2326.0,0,21.916805
0.5455421,0.5174603,0.007263959,0.70969963,0.7024357,0.37045,0.06475,0.2221,0.211825,2.4032345,-13.582892,-11.991254,-6.6684704,-4.989631,295.62952,1644.0,0,24.184296
0.4451078,0.57977736,0.019314183,0.76627946,0.7469653,0.25545,0.037,0.1384,0.14085,2.6274524,-12.42218,-10.617562,-5.7239695,-4.0410104,317.98703,2455.0,0,23.544907
0.46327955,0.3640201,0.039809536,0.6205223,0.5807128,0.3393,0.09,0.2473,0.2606,1.8024589,-15.674916,-13.704622,-9.581322,-7.6032925,308.3436,2011.0,0,26.37112
0.5392875,0.63596004,0.0010985028,0.81860775,0.81750923,0.2948,0.0296,0.14,0.1496,1.7788168,-14.609995,-14.268149,-8.338068,-8.021146,348.09933,2479.0,0,17.449162
0.4755502,0.57005537,0.01808704,0.7618593,0.7437722,0.2695,0.0396,0.1575,0.1494,2.4064777,-13.537264,-12.094794,-6.1508746,-5.025933,350.35333,2486.0,0,41.031662
0.4305005,0.40283895,0.031051254,0.6715779,0.6405266,0.2866,0.0628,0.2289,0.2135,3.0198095,-15.235869,-12.070996,-6.4149466,-3.9972708,263.42383,2212.0,0,22.979105
0.5342286,0.6431524,0.009714873,0.80487806,0.79516315,0.30805,0.03515,0.1432,0.14875,1.514648,-16.52038,-18.660662,-11.038563,-12.320131,93.98656,2518.0,0,34.93537
0.49831665,0.5911986,-0.023938492,0.78455114,0.8084896,0.2748,0.0291,0.1118,0.1395,2.4273486,-13.60963,-13.308442,-6.0452332,-5.482707,314.96576,1986.0,0,10.384418
0.41574585,0.3331644,0.05863124,0.7264601,0.66782886,0.2631,0.0524,0.2209,0.2102,1.7389566,-16.104435,-16.585297,-9.2193,-9.537499,45.029697,1818.0,0,2.6228676
0.46343726,0.46446282,0.14663528,0.82058936,0.67395407,0.3101,0.0604,0.1719,0.2221,1.6696589,-15.091549,-14.755853,-9.841064,-8.837645,314.97626,1565.0,0,22.403618
0.26673785,0.12796998,0.0010207541,0.40200442,0.4009837,0.2706,0.1157,0.35425,0.3332,3.2234674,-16.347454,-13.5686455,-7.4412074,-4.2093325,231.86963,2315.0,0,29.975243
0.50030214,0.61939067,-0.00014186754,0.80179536,0.8019372,0.26975,0.02965,0.1398,0.1422,1.8125197,-13.703307,-14.909591,-7.18306,-8.225892,153.41258,2494.0,0,18.047487
0.6397589,0.64198226,0.016466854,0.8500721,0.83360523,0.3653,0.03315,0.1752,0.1706,1.6622251,-15.699804,-16.037264,-8.779401,-9.648069,30.093525,2257.0,0,19.569487
0.33675092,0.4753328,0.058055423,0.73719984,0.6791444,0.1884,0.036,0.1189,0.122,1.7708683,-14.583465,-15.087069,-8.023008,-8.519588,16.716509,2536.0,0,9.593495
0.41339454,0.3655462,0.059348356,0.67626375,0.6169154,0.2925,0.0693,0.2348,0.2335,1.7401979,-16.049658,-16.589643,-9.76041,-9.533193,338.1786,1894.0,0,14.657797
0.42650947,0.30854863,0.053830415,0.6105521,0.5567217,0.3115,0.0887,0.2307,0.2593,3.382242,-13.980872,-11.567606,-6.734327,-3.4201002,273.81085,2173.0,0,25.971739
0.4132594,0.29211873,-0.04548171,0.452116,0.49759772,0.3156,0.105875,0.3027,0.28355,-13.801834,-11.308394,-7.951284,-2.057801,0.5761034,233.82181,2071.0,0,39.443817
0.37849995,0.4182499,0.04136525,0.6243999,0.58303463,0.265,0.0698,0.2012,0.1873,3.2530062,-14.500932,-11.206632,-6.939228,-3.445008,226.18535,1483.0,0,29.299393
0.57863826,0.63803756,0.015714929,0.8357822,0.8200673,0.3247,0.0321,0.1629,0.1575,1.5934277,-16.791166,-16.787373,-10.514942,-10.535384,296.5409,2415.0,0,6.202702
0.40674517,0.5633404,-0.00085449306,0.73920065,0.74005514,0.2209,0.033,0.1293,0.1317,2.107923,-12.757548,-12.336302,-6.826121,-5.8523498,326.2824,2423.0,0,6.660215
0.3585569,0.27695054,-0.015577589,0.52763635,0.54321396,0.27185,0.080466665,0.2530125,0.25446665,1.4356744,-17.274284,-17.091358,-11.765596,-11.904759,317.99765,1816.0,0,23.541409
0.632804,0.6490557,0.011673934,0.84332556,0.8316516,0.3449,0.0317,0.1592,0.1556,1.9234136,-14.099374,-14.850784,-6.061,-7.721056,90.0,2542.0,0,15.400073
0.40963492,0.509215,-0.038794857,0.71666366,0.75545853,0.2211,0.0308,0.1475,0.1471,1.8295132,-14.090957,-13.782245,-8.268848,-7.533285,192.27739,2432.0,0,20.858498
0.55404675,0.61645555,0.022288272,0.81788665,0.7955984,0.31493,0.03585,0.1616,0.1611,10.298376,-9.808147,-7.665453,-2.659628,-0.74433607,262.15585,1943.0,0,25.38151
0.21562843,0.15000829,0.008358862,0.28914157,0.2807827,0.3469,0.1948,0.3598,0.3631,1.679038,-18.531174,-17.59221,-10.430116,-10.477553,37.898754,1836.0,0,10.46064
0.4797212,0.6512558,-0.0073164837,0.8089777,0.8162942,0.25805,0.0261,0.12825,0.12405,1.6556301,-15.364639,-15.777639,-9.5596695,-9.529689,127.84554,2418.0,0,10.464101
0.31194198,0.4970453,0.033745084,0.7247216,0.6909765,0.171,0.03125,0.1276,0.11865,2.5686922,-12.370343,-10.831356,-5.5394554,-4.2166815,216.41154,2433.0,0,20.915796
0.29002044,0.24628142,-0.060528077,0.44447908,0.50500715,0.2367,0.07785,0.24555,0.2249,1.5522106,-16.957134,-16.340166,-10.503869,-10.527029,345.9495,2076.0,0,7.6038055
0.41404986,0.3517846,0.10003486,0.674397,0.57436216,0.31625,0.0855,0.271,0.25506666,2.6971984,-15.556939,-13.817849,-10.289228,-5.1230383,261.8758,1656.0,0,18.964874
0.5933241,0.5848639,-0.015397097,0.74777377,0.76317084,0.3581,0.0481,0.2033,0.1985,1.9234833,-14.934994,-13.093788,-8.008247,-6.8073316,323.36765,2610.0,0,35.223072
0.42973655,0.3517448,-0.03401574,0.54067874,0.5746945,0.3157,0.085266665,0.271,0.253475,1.8139063,-17.362194,-14.684993,-11.772865,-8.095783,230.22346,1458.0,0,20.782879
0.4523459,0.60208404,0.0111204805,0.7872938,0.7761733,0.246,0.031,0.1404,0.1374,1.7172701,-14.776848,-15.10843,-8.281295,-8.797935,134.9719,2523.0,0,17.77891
0.25488475,0.450517,-0.15339635,0.49702382,0.6504202,0.1473,0.0312,0.12315,0.10375,1.3012179,-17.951769,-19.238686,-12.289128,-14.785138,94.39486,2377.0,0,11.928187
0.5050583,0.54621446,-0.07891693,0.6078991,0.68681604,0.3237,0.0601,0.2217,0.1913,1.5621697,-17.05643,-15.86745,-11.196205,-10.157315,323.7214,2249.0,0,16.762589
0.2882151,0.33548734,-0.034259647,0.5202744,0.5545341,0.186,0.0533,0.135,0.1448,1.7361546,-15.482633,-15.337413,-8.304746,-8.834129,45.030754,1359.0,0,1.3121455
0.5769235,0.54408014,0.018017912,0.78340995,0.765392,0.3481,0.04626,0.20074286,0.1959,1.88634,-14.783831,-14.841626,-7.652454,-7.8679485,3.0143259,1467.0,0,17.118507
0.36531037,0.3465032,0.012564298,0.6205685,0.6080042,0.25446665,0.062033333,0.19724333,0.2069,1.3823979,-16.644642,-16.968079,-12.015504,-12.274381,325.855,1712.0,0,31.230202
0.46033043,0.5825359,0.059051927,0.8027093,0.74365735,0.2646,0.0389,0.143,0.1481,6.619936,-10.349015,-8.50624,-2.3096206,-1.284943,296.5375,2182.0,0,4.1446157
0.43946606,0.48661596,0.04404418,0.7176366,0.6735924,0.2638,0.05145,0.15466666,0.1671,1.7161393,-15.063929,-14.32984,-8.254743,-8.350045,314.97388,1351.0,0,1.3120396
0.48607045,0.55418503,0.007580098,0.790599,0.7830189,0.2646,0.0322,0.16255,0.1516,1.6988609,-17.635513,-16.89841,-10.946774,-9.946906,176.98389,2543.0,0,17.118532
0.41965365,0.4589254,-0.18032163,0.5006389,0.68096054,0.2695,0.05115,0.27155,0.1955,1.4804527,-17.198473,-17.065783,-10.82401,-11.527409,64.673805,2219.0,0,18.807774
0.533583,0.5703392,0.03696102,0.8043478,0.7673868,0.2986,0.0393,0.1754,0.1703,2.2350588,-14.87,-12.670992,-8.397794,-5.669198,276.5119,1646.0,0,29.724205
0.5086681,0.5977525,-0.020170782,0.7714286,0.79159933,0.27725,0.03225,0.1569,0.15025,2.1100857,-13.836427,-12.97814,-7.205796,-6.150527,194.94527,2448.0,0,14.107294
0.51026183,0.5964226,0.012703,0.8055467,0.7928437,0.2856,0.033,0.1505,0.1535,1.8604176,-14.333365,-14.4597845,-7.1154876,-7.7723327,155.20193,2459.0,0,13.05157
0.4390639,0.6153054,0.013772,0.7920115,0.7782395,0.23535,0.02935,0.1296,0.12275,2.170717,-13.33208,-13.090794,-6.7142496,-6.0306315,166.85258,2372.0,0,26.505669
0.407804,0.5002439,-0.04668249,0.69018936,0.73687184,0.2307,0.03495,0.1372,0.14735,1.5992973,-14.24204,-13.780014,-9.176598,-8.616293,299.0351,2297.0,0,9.46783
0.4343038,0.49086687,-0.030491205,0.69907486,0.7295661,0.2571,0.0402,0.1708,0.1709,1.5365627,-15.7155905,-16.09575,-10.222282,-10.475167,123.66172,2409.0,0,3.3428023
0.44012448,0.46410686,0.039800335,0.74602604,0.7062257,0.2631,0.0453,0.1547,0.17775,1.9475617,-16.330463,-13.806971,-8.142646,-7.089362,293.40546,1807.0,0,27.91303
0.40337244,0.44698247,0.06490222,0.7144376,0.6495354,0.25075,0.053275,0.16652,0.1728,1.503415,-15.294911,-15.038809,-10.027609,-10.003099,180.0,1350.0,0,0.92740995
0.46345964,0.56472796,0.023848353,0.783342,0.75949365,0.2502,0.0342,0.13935,0.1434,5.841231,-11.291734,-9.189548,-3.4704564,-1.5732211,257.21066,2149.0,0,20.084024
0.49876282,0.5633983,-0.019642519,0.7789822,0.79862475,0.27465,0.03075,0.1778,0.1644,1.4318913,-18.205204,-18.950632,-11.697464,-13.234686,62.12769,2400.0,0,31.934006
0.3766061,0.41802573,0.07487922,0.6808416,0.6059624,0.2478,0.0608,0.20165,0.1828,1.5491899,-19.716936,-17.193567,-13.1941395,-11.098424,243.45699,2193.0,0,12.262458
0.37479016,0.51149356,0.018834298,0.7266127,0.70777833,0.2137,0.036566667,0.1311,0.1352,1.9220124,-14.912621,-14.710758,-8.168203,-7.653831,35.023407,2192.0,0,11.181663
0.4403111,0.5365456,-0.041056562,0.6751216,0.7161782,0.2591,0.04285,0.156,0.1583,1.4898704,-16.383776,-16.334852,-12.089846,-10.963942,326.28165,2004.0,0,32.710022
0.2557389,0.29843155,0.0012457039,0.6422851,0.6410394,0.15315,0.0335,0.1424,0.14665,1.4308052,-15.654584,-16.569859,-10.396282,-11.580793,34.53329,2285.0,0,17.45331
0.60737604,0.5392415,0.032183975,0.7358415,0.7036575,0.4099,0.0713,0.2297,0.2311,3.15519,-13.277232,-11.366029,-5.11773,-3.6023276,236.33049,1827.0,0,27.725313
0.47962525,0.58293694,0.016744606,0.83038735,0.81364274,0.2579,0.0265,0.1349,0.1413,1.8842355,-15.318408,-15.236934,-7.838428,-8.086534,74.75958,2120.0,0,10.466968
0.4746543,0.5867014,-0.0013653347,0.77471226,0.7760776,0.256325,0.032316666,0.148475,0.139,2.2653413,-14.821063,-12.978146,-8.647834,-5.7290025,147.96562,2317.0,0,8.685553
0.37923402,0.4013408,0.0023971554,0.5533521,0.550955,0.28218332,0.0817,0.23955,0.21586667,1.9301198,-15.787121,-12.853789,-8.028463,-6.659581,290.84442,1924.0,0,36.050304
0.46477264,0.4184534,0.048785552,0.7172469,0.6684613,0.2944,0.0585,0.2105,0.2159,3.1658604,-13.328596,-10.057481,-6.937331,-3.1768553,270.0,1827.0,0,20.437279
0.48115405,0.54835266,0.040372163,0.7846246,0.74425244,0.2902,0.04255,0.17915,0.1704,1.6527841,-15.359684,-14.833223,-9.790497,-8.974689,104.02511,1873.0,0,3.8214412
0.52418417,0.6082632,-0.015964849,0.73521537,0.75118023,0.3153,0.0448,0.191,0.1583,1.5147579,-16.646225,-16.219057,-11.602182,-10.707359,345.24127,2050.0,0,32.46137
0.2841777,0.33130231,-0.047345854,0.5737995,0.62114537,0.1748,0.04085,0.15355,0.14945,1.4154414,-15.22501,-15.972824,-11.086504,-11.284696,350.9,1889.0,0,22.286406
0.6309066,0.6363877,0.024821518,0.8479145,0.823093,0.37065,0.03596667,0.16354285,0.18136667,1.724348,-13.720862,-14.95641,-7.6932983,-8.673661,79.228065,2313.0,0,19.10851
0.46587774,0.6115942,-0.015566862,0.7770178,0.79258466,0.2502,0.02895,0.1371,0.13835,1.7239585,-15.204968,-15.460489,-8.959254,-8.968018,317.46347,2455.0,0,14.76874
0.5582858,0.64200175,-0.14973122,0.6457202,0.7954514,0.32565,0.0371,0.1932,0.1606,1.7712182,-15.484611,-14.45884,-10.194533,-8.1632185,291.7849,1814.0,0,14.665938
0.44880152,0.55067515,0.036996875,0.82480556,0.78780866,0.2383,0.028283333,0.14145,0.14796,2.4431899,-11.983111,-10.188384,-5.736595,-4.1701155,292.22552,1922.0,0,21.064949
0.4976903,0.5745516,0.011052508,0.8002245,0.789172,0.2809,0.0331,0.1759,0.1629,1.5924879,-16.76503,-17.375896,-10.776573,-10.911164,334.63565,2504.0,0,18.797523
0.33777744,0.23894231,0.26635566,0.7751379,0.5087822,0.2577,0.0839,0.2432,0.251,6.197128,-13.183331,-13.410424,-3.0772126,-2.1639743,257.7479,1892.0,0,20.877008
0.51882136,0.55762273,0.006411084,0.77883095,0.77241987,0.3014,0.0387,0.1721,0.1726,3.4274156,-12.115818,-10.054682,-4.8566723,-2.9336045,248.21973,2394.0,0,23.570272
0.54350656,0.6332758,0.007148074,0.79457366,0.7874256,0.30775,0.0366,0.1685,0.15845,2.607504,-13.688666,-10.9550495,-7.643861,-4.2013555,213.71477,2406.0,0,19.30514
0.4145729,0.40115756,0.050586406,0.6758289,0.6252425,0.27235,0.0628,0.2228,0.2138,1.7869925,-15.434771,-13.5283375,-9.817692,-7.57045,306.84967,1603.0,0,22.042284
0.60578674,0.648855,-0.019891063,0.77211434,0.79200536,0.3564,0.041366667,0.1717,0.1616,1.9367107,-14.155475,-13.225998,-7.102361,-6.8291035,181.73767,2344.0,0,28.121927
0.52564406,0.59203845,0.020236513,0.8171908,0.79695433,0.29795,0.033666667,0.14505,0.1562,1.6315061,-16.763096,-17.2692,-10.216062,-10.584821,357.39438,2311.0,0,19.621128
0.4286804,0.39107022,-0.0567515,0.5582524,0.6150039,0.31,0.0739,0.2222,0.2346,2.225505,-15.796142,-13.320978,-8.957249,-5.9855976,252.77206,2015.0,0,26.192886
0.22513707,0.09563665,-0.007822129,0.36632156,0.3741437,0.214375,0.0976375,0.24666,0.25446665,3.9953618,-13.351892,-11.300586,-4.1951704,-2.8284261,264.4308,1560.0,0,33.71152
0.4988578,0.5811124,0.0014565961,0.80040187,0.79894525,0.2729,0.0305,0.142,0.148,1.769428,-14.926141,-15.543575,-8.264426,-8.78452,101.29922,2427.0,0,9.382659
0.60014504,0.57367426,0.0056869406,0.7598836,0.75419664,0.36575,0.05125,0.2134,0.2008,6.842512,-12.344991,-9.908036,-4.3589144,-1.4480114,255.07603,1656.0,0,26.695492
0.4982453,0.57714283,0.010649305,0.8040216,0.79337233,0.276,0.0318,0.1521,0.1528,1.7936448,-15.424216,-15.378978,-8.1059,-8.574149,134.97678,2427.0,0,12.899559
0.34588668,0.21658519,0.052000772,0.53216934,0.48016858,0.29855,0.10485,0.2799,0.2873,4.034541,-13.971051,-10.861736,-7.519476,-2.6921864,280.53012,2215.0,0,35.322166
0.4327575,0.42117968,-0.007251695,0.62443143,0.6316831,0.309,0.06975,0.2314,0.2308,9.565712,-13.932361,-10.66855,-3.3530614,-1.1152906,260.54544,1603.0,0,30.594893
0.39696273,0.3937117,-0.026691973,0.56997335,0.5966653,0.29366666,0.07418333,0.2146,0.20876667,1.8507711,-14.711177,-14.965772,-7.838618,-8.086236,355.59897,1601.0,0,11.918119
0.5004256,0.49438474,0.04971639,0.7144577,0.6647413,0.33865,0.0682,0.221,0.2123,1.9151862,-14.668997,-13.341957,-8.412659,-6.966402,276.7029,1734.0,0,15.502664
0.62469196,0.6029604,-0.020530006,0.7894737,0.8100037,0.3682,0.03865,0.17908,0.1907,1.585599,-14.3176565,-16.668966,-9.209173,-10.512725,15.541155,2458.0,0,31.168695
0.39640203,0.35466668,0.14078817,0.6876037,0.5468155,0.3048,0.0893,0.2417,0.2589,2.1783824,-13.534268,-12.429702,-6.6662583,-5.7059317,294.75323,2158.0,0,24.888079
0.4478147,0.5797967,0.006595292,0.77246827,0.765873,0.24475,0.03245,0.14405,0.1352,1.779115,-13.770013,-14.76296,-7.0150337,-8.297924,158.94537,2488.0,0,12.707401
0.4907104,0.58972925,-0.026340876,0.74922025,0.7755611,0.2848,0.036,0.1532,0.1556,1.6400279,-14.95821,-15.722746,-9.237989,-9.586877,41.659794,2438.0,0,21.306383
0.4908544,0.6022676,0.008830183,0.8066206,0.7977904,0.2685,0.0302,0.14306666,0.14534286,1.8609188,-13.36184,-13.595505,-7.092682,-7.3058023,177.79486,2160.0,0,22.84053
0.40444532,0.514299,-0.001310262,0.7112772,0.7125874,0.2449,0.0411,0.1492,0.1424,1.3392293,-18.07719,-19.00254,-12.597828,-14.189161,16.23297,1974.0,0,42.839634
0.55084914,0.6656118,0.018317193,0.8395398,0.8212226,0.3158,0.031,0.1471,0.1482,1.6786216,-14.853626,-15.904799,-8.755982,-9.474916,102.51656,2496.0,0,16.634834
0.52436113,0.6028524,0.008814894,0.8169832,0.8081683,0.2922,0.031,0.1555,0.1532,1.9534241,-13.529808,-13.043116,-7.331253,-6.6770525,245.57968,2451.0,0,11.076996
0.50851756,0.57967544,-0.037012912,0.74670595,0.7837188,0.2969,0.036,0.16565,0.1687,1.5560138,-14.365189,-17.348263,-9.92262,-11.14917,98.87149,2522.0,0,27.691904
0.5956641,0.66318995,-0.0061331196,0.7903226,0.7964557,0.3548,0.0402,0.1703,0.16245,4.439534,-11.225287,-9.10052,-3.8211522,-2.0498817,233.15569,2479.0,0,25.916155
0.36808106,0.5293897,0.020829326,0.7484492,0.7276199,0.2036,0.0321,0.12175,0.12935,1.8715563,-13.898168,-13.534498,-7.134874,-7.231681,156.17213,2400.0,0,31.033995
0.2978652,0.24739622,0.054503303,0.5814804,0.52697706,0.2066,0.064,0.22325,0.2057,1.8887919,-15.861965,-15.899641,-8.207251,-8.41789,20.576591,1913.0,0,15.464316
0.5340694,0.5790005,0.023100384,0.796343,0.77324265,0.3128,0.04,0.1587,0.1744,1.6913521,-15.425629,-16.090431,-8.765243,-9.513353,38.19017,2483.0,0,16.084673
0.4460845,0.42921767,-0.025067555,0.6030678,0.6281354,0.30805,0.070358336,0.222625,0.21235,1.537413,-17.966356,-17.832859,-11.790258,-11.599264,344.73746,1428.0,0,10.457699
0.38062146,0.34148204,0.019421024,0.60712445,0.5877034,0.2634,0.0684,0.2436,0.2197,4.1863747,-13.697123,-11.617385,-4.8182664,-2.7750466,271.50656,1854.0,0,31.620977
0.5279553,0.6499153,0.03044501,0.84225714,0.8118121,0.2922,0.03035,0.1304,0.13755,1.7572033,-15.2897415,-15.215337,-8.868794,-8.658836,138.33559,2536.0,0,11.035314
